date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:18	52514/52514	---M-Z	200	added ('OK')	text/css	etag:%223761f66-cd22-5f41cbf47916d-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-189.css?ver=1675779188	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-189bd10.css	(from https://checking.tabgraphix.net/financial-advices/)
19:16:19	79686/79686	---M--	200	added ('OK')	image/jpeg	etag:%223723328-13746-5f26464bbb502%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/service-single.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/service-single.jpg	(from https://checking.tabgraphix.net/tax-strategy/)
19:16:19	61056/61056	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:37%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/189	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/189.json	(from https://checking.tabgraphix.net/financial-advices/)
19:16:20	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:37%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ffinancial-advices%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed0ec9.json	(from https://checking.tabgraphix.net/financial-advices/)
19:16:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:38%20GMT	https://checking.tabgraphix.net/?p=189	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/indexa80c.html	(from https://checking.tabgraphix.net/financial-advices/)
19:16:20	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:38%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ffinancial-advices%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedf2a6	(from https://checking.tabgraphix.net/financial-advices/)
19:16:21	52514/52514	---M-Z	200	added ('OK')	text/css	etag:%223761f67-cd22-5f41cbf506349-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-191.css?ver=1675779189	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-191e707.css	(from https://checking.tabgraphix.net/insurance-strategy/)
19:16:22	61056/61056	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:39%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/191	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/191.json	(from https://checking.tabgraphix.net/insurance-strategy/)
19:16:22	2449/2449	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:40%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Finsurance-strategy%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed79a4.json	(from https://checking.tabgraphix.net/insurance-strategy/)
19:16:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:40%20GMT	https://checking.tabgraphix.net/?p=191	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/indexbbbf.html	(from https://checking.tabgraphix.net/insurance-strategy/)
19:16:23	2519/2519	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:40%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Finsurance-strategy%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedd5e1	(from https://checking.tabgraphix.net/insurance-strategy/)
19:16:23	52514/52514	---M-Z	200	added ('OK')	text/css	etag:%223761f68-cd22-5f41cbf557c00-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-195.css?ver=1675779189	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-195e707.css	(from https://checking.tabgraphix.net/manage-investment/)
19:16:24	61075/61075	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:41%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/195	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/195.json	(from https://checking.tabgraphix.net/manage-investment/)
19:16:24	2444/2444	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:42%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fmanage-investment%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed357c.json	(from https://checking.tabgraphix.net/manage-investment/)
19:16:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:42%20GMT	https://checking.tabgraphix.net/?p=195	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/index78d6.html	(from https://checking.tabgraphix.net/manage-investment/)
19:16:25	2514/2514	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:43%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fmanage-investment%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embedfe78	(from https://checking.tabgraphix.net/manage-investment/)
19:16:25	14687/14687	---M-Z	200	added ('OK')	text/css	etag:%223761f69-395f-5f41cbf5a0046-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-22393.css?ver=1675779190	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-223935d39.css	(from https://checking.tabgraphix.net/faq/)
19:16:26	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%2237622e7-e238-5f2644559c87f-gzip%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://checking.tabgraphix.net/faq/)
19:16:26	669/669	---M-Z	200	added ('OK')	text/css	etag:%2237622e8-29d-5f2644559c87f-gzip%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://checking.tabgraphix.net/faq/)
19:16:27	2377/2377	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:45%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ffaq%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed598b.json	(from https://checking.tabgraphix.net/faq/)
19:16:27	33251/33251	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:44%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/22393	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/22393.json	(from https://checking.tabgraphix.net/faq/)
19:16:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:45%20GMT	https://checking.tabgraphix.net/?p=22393	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/index3d47.html	(from https://checking.tabgraphix.net/faq/)
19:16:29	2447/2447	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:46%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Ffaq%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed9546	(from https://checking.tabgraphix.net/faq/)
19:16:29	6952/6952	---M--	200	added ('OK')	image/png	etag:%22611b8001-1b28%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/location-1.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/location-1.png	(from https://checking.tabgraphix.net/faq/)
19:16:29	3982/3982	---M--	200	added ('OK')	image/png	etag:%22611b7fea-f8e%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/chat.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/chat.png	(from https://checking.tabgraphix.net/faq/)
19:16:30	7177/7177	---M--	200	added ('OK')	image/png	etag:%22611b7fea-1c09%22	https://keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/phone-call.png	C:/Users/ASC/Desktop/thief/new/keenitsolutions.com/products/wordpress/bizup/wp-content/uploads/2021/07/phone-call.png	(from https://checking.tabgraphix.net/faq/)
19:16:30	13443/13443	---M-Z	200	added ('OK')	text/css	etag:%223761f6a-3483-5f41cbf6c28cf-gzip%22	https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-17.css?ver=1675779191	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/elementor/css/post-174039.css	(from https://checking.tabgraphix.net/contact/)
19:16:32	28286/28286	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:49%20GMT	https://checking.tabgraphix.net/wp-json/wp/v2/pages/17	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/wp/v2/pages/17.json	(from https://checking.tabgraphix.net/contact/)
19:16:32	2394/2394	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20Feb%202023%2014:14:49%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fcontact%2F	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed689c.json	(from https://checking.tabgraphix.net/contact/)
19:16:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20Feb%202023%2014:14:49%20GMT	https://checking.tabgraphix.net/?p=17	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/indexd8eb.html	(from https://checking.tabgraphix.net/contact/)
19:16:33	2464/2464	---M-Z	200	added ('OK')	text/xml	date:Tue,%2007%20Feb%202023%2014:14:51%20GMT	https://checking.tabgraphix.net/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchecking.tabgraphix.net%2Fcontact%2F&format=xml	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-json/oembed/1.0/embed2801	(from https://checking.tabgraphix.net/contact/)
19:16:33	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22376389a-2f68-5f26445fb6c49%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:34	7536/7536	---M--	200	added ('OK')	font/woff	etag:%223763898-1d70-5f26445fb6c49%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:34	11968/11968	---M--	200	added ('OK')	font/ttf	etag:%22376389b-2ec0-5f26445fb6c49%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:35	13691/13691	---M--	200	added ('OK')	image/svg+xml	etag:%223763897-357b-5f26445fb6c49%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:35	326/326	---M--	200	added ('OK')	text/html	etag:%22376334b-146-5f26445ef42f0%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:35	326/326	---M--	200	added ('OK')	text/html	etag:%223763348-146-5f26445ef3f08%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:36	70/70	---M--	200	added ('OK')	image/png	etag:%22376334e-46-5f26445ef42f0%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:36	70/70	---M--	200	added ('OK')	image/png	etag:%223763872-46-5f26445f6d093%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:36	70/70	---M--	200	added ('OK')	image/png	etag:%223763871-46-5f26445f6d093%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:37	71/71	---M--	200	added ('OK')	image/png	etag:%22376386f-47-5f26445f6d093%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:37	90/90	---M--	200	added ('OK')	image/png	etag:%22376387f-5a-5f26445f6d863%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:38	2545/2545	---M--	200	added ('OK')	image/gif	etag:%223763870-9f1-5f26445f6d093%22	https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://checking.tabgraphix.net/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.31)
19:16:40	83009/83009	---M--	200	added ('OK')	image/jpeg	etag:%22372367d-14441-5f264748a93a9%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/inr_9.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/inr_9.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-27280.css?ver=1674765928)
19:16:42	1206/1206	---M--	200	added ('OK')	image/png	etag:%223722e43-4b6-5f26452a1a2d1%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/quote-1.png	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/quote-1.png	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-187.css?ver=1674178011)
19:16:42	58520/58520	---M--	200	added ('OK')	image/jpeg	etag:%22372366b-e498-5f264745206ca%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/inr_8.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/inr_8.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-185.css?ver=1675779187)
19:16:43	52803/52803	---M--	200	added ('OK')	image/jpeg	etag:%223723336-ce43-5f26464e1792f%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/side-img.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/side-img.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-187.css?ver=1674178011)
19:16:43	92674/92674	---M--	200	added ('OK')	image/jpeg	etag:%223723659-16a02-5f264741b98e6%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/inr_1.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/inr_1.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-189.css?ver=1675779188)
19:16:44	144863/144863	---M--	200	added ('OK')	image/jpeg	etag:%223723647-235df-5f26473e47369%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/inr_6.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/inr_6.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-195.css?ver=1675779189)
19:16:44	65690/65690	---M--	200	added ('OK')	image/jpeg	etag:%223723623-1009a-5f2647356387a%22	https://checking.tabgraphix.net/wp-content/uploads/2021/08/inr_2.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/08/inr_2.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-191.css?ver=1675779189)
19:16:46	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2237622ce-13174-5f2644559b4f7%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:16:46	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237622d9-31916-5f2644559c0af%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:16:46	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237622d9-31916-5f2644559c0af%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:16:48	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%2237622d1-317f8-5f2644559b4f7%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:16:49	79669/79669	---M--	200	added ('OK')	image/jpeg	etag:%223722fad-13735-5f264572e4d9d%22	https://checking.tabgraphix.net/wp-content/uploads/2021/07/office-building.jpg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/uploads/2021/07/office-building.jpg	(from https://checking.tabgraphix.net/wp-content/uploads/elementor/css/post-17.css?ver=1675779191)
19:16:50	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2237622d0-18d14-5f2644559b4f7%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
19:16:55	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%2237622cb-e05cf-5f2644559b10f%22	https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/ASC/Desktop/thief/new/checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://checking.tabgraphix.net/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
